productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extDescription,extCost,extTypeLine,extCardCategory,extCardType,extCardSubtype,extThreshold,extElement,extPowerRating,extLife,extFlavorText,extDefensePower
585395,Rhitta Gawr of Snowdonia (Foil),Rhitta Gawr of Snowdonia Foil,https://tcgplayer-cdn.tcgplayer.com/product/585395_200w.jpg,77,23588,https://cpt.tcgcsv.com/W9J6,2024-10-04T19:00:41.083,1,27.57,36.36,150.0,37.97,,Foil,Unique,Other minions can't untap.,6,"Bow, lest ye enrage this Unique Giant",Spell,Minion,Giant,EEE,Earth,6,,,6
585396,Rhongomyniad,Rhongomyniad,https://tcgplayer-cdn.tcgplayer.com/product/585396_200w.jpg,77,23588,https://cpt.tcgcsv.com/X9J6,2024-10-04T19:00:41.227,1,4.0,5.55,15.29,4.6,,Normal,Unique,"Bearer strikes first and has ""Tap -> Throw Rhongomyniad as a piercing projectile. It deals 3 damage to one other unit at each location along its path.‚Äù",4,A Unique Weapon pierces the pernicious,Spell,Artifact,Weapon,,,,,,
585397,Rhongomyniad (Foil),Rhongomyniad Foil,https://tcgplayer-cdn.tcgplayer.com/product/585397_200w.jpg,77,23588,https://cpt.tcgcsv.com/Z9J6,2024-10-04T19:00:41.357,1,59.41,59.81,70.8,70.76,,Foil,Unique,"Bearer strikes first and has ""Tap -> Throw Rhongomyniad as a piercing projectile. It deals 3 damage to one other unit at each location along its path.‚Äù",4,A Unique Weapon pierces the pernicious,Spell,Artifact,Weapon,,,,,,
585398,Ribble Boggart,Ribble Boggart,https://tcgplayer-cdn.tcgplayer.com/product/585398_200w.jpg,77,23588,https://cpt.tcgcsv.com/-9J6,2024-10-04T19:00:41.48,1,0.1,0.35,3.35,0.22,,Normal,Elite,"At the start of your turn, Boggart gains a random mutation until the end of turn: Airborne, Ranged, Lethal, or +3 power.",3,An awfully unpredictable Elite Faerie,Spell,Minion,Faerie,W,Water,3,,,3
585399,Ribble Boggart (Foil),Ribble Boggart Foil,https://tcgplayer-cdn.tcgplayer.com/product/585399_200w.jpg,77,23588,https://cpt.tcgcsv.com/_9J6,2024-10-04T19:00:41.67,1,5.5,7.93,31.62,7.41,,Foil,Elite,"At the start of your turn, Boggart gains a random mutation until the end of turn: Airborne, Ranged, Lethal, or +3 power.",3,An awfully unpredictable Elite Faerie,Spell,Minion,Faerie,W,Water,3,,,3
585400,Ring of Morrigan,Ring of Morrigan,https://tcgplayer-cdn.tcgplayer.com/product/585400_200w.jpg,77,23588,https://cpt.tcgcsv.com/0bJ6,2024-10-04T19:00:41.763,1,94.99,100.7,225.0,106.79,,Normal,Unique,"Bearer has ""Whenever this unit casts a spell, they may deal 1 damage to target nearby unit to have you gain 1 life.""",1,A Unique Relic of deathly fate,Spell,Artifact,Relic,,,,,,
585401,Ring of Morrigan (Foil),Ring of Morrigan Foil,https://tcgplayer-cdn.tcgplayer.com/product/585401_200w.jpg,77,23588,https://cpt.tcgcsv.com/2bJ6,2024-10-04T19:00:41.91,1,335.0,341.5,599.94,384.67,,Foil,Unique,"Bearer has ""Whenever this unit casts a spell, they may deal 1 damage to target nearby unit to have you gain 1 life.""",1,A Unique Relic of deathly fate,Spell,Artifact,Relic,,,,,,
585402,Salmon of Knowledge,Salmon of Knowledge,https://tcgplayer-cdn.tcgplayer.com/product/585402_200w.jpg,77,23588,https://cpt.tcgcsv.com/3bJ6,2024-10-04T19:00:42.033,1,0.18,0.63,10.0,0.35,,Normal,Elite,"Submerge, Waterbound<br>
<br>
Other units at this site have ""Tap -> Roll a d20. On a 14+, banish Salmon of Knowledge and draw three spells.""",3,An Elite Beast offers elusive insight,Spell,Minion,Beast,WW,Water,0,,,0
585403,Salmon of Knowledge (Foil),Salmon of Knowledge Foil,https://tcgplayer-cdn.tcgplayer.com/product/585403_200w.jpg,77,23588,https://cpt.tcgcsv.com/5bJ6,2024-10-04T19:00:42.223,1,4.64,7.76,22.0,7.56,,Foil,Elite,"Submerge, Waterbound<br>
<br>
Other units at this site have ""Tap -> Roll a d20. On a 14+, banish Salmon of Knowledge and draw three spells.""",3,An Elite Beast offers elusive insight,Spell,Minion,Beast,WW,Water,0,,,0
585404,Saracen Raiders,Saracen Raiders,https://tcgplayer-cdn.tcgplayer.com/product/585404_200w.jpg,77,23588,https://cpt.tcgcsv.com/6bJ6,2024-10-04T19:00:42.367,1,0.08,0.2,1.0,0.12,,Normal,Exceptional,"Charge <br>
<br>
May be cast to any site without enemies.",4,Exceptional Mortals exploit the flanks,Spell,Minion,Mortal,FF,Fire,3,,,3
585405,Saracen Raiders (Foil),Saracen Raiders Foil,https://tcgplayer-cdn.tcgplayer.com/product/585405_200w.jpg,77,23588,https://cpt.tcgcsv.com/7bJ6,2024-10-04T19:00:42.56,1,1.98,3.24,13.34,2.12,,Foil,Exceptional,"Charge <br>
<br>
May be cast to any site without enemies.",4,Exceptional Mortals exploit the flanks,Spell,Minion,Mortal,FF,Fire,3,,,3
585406,Saracen Scout,Saracen Scout,https://tcgplayer-cdn.tcgplayer.com/product/585406_200w.jpg,77,23588,https://cpt.tcgcsv.com/8bJ6,2024-10-04T19:00:42.69,1,0.04,0.15,0.79,0.06,,Normal,Ordinary,May be cast to any site without enemies.,2,An Ordinary Mortal scans the horizon,Spell,Minion,Mortal,F,Fire,2,,"We arrive swifter than destiny‚Äôs decree, 
Riding early and light, harbingers are we. 
Pale Kings of Albion, beware!",2
585407,Saracen Scout (Foil),Saracen Scout Foil,https://tcgplayer-cdn.tcgplayer.com/product/585407_200w.jpg,77,23588,https://cpt.tcgcsv.com/9bJ6,2024-10-04T19:00:42.833,1,0.47,0.99,5.0,0.61,,Foil,Ordinary,May be cast to any site without enemies.,2,An Ordinary Mortal scans the horizon,Spell,Minion,Mortal,F,Fire,2,,"We arrive swifter than destiny‚Äôs decree, 
Riding early and light, harbingers are we. 
Pale Kings of Albion, beware!",2
585408,Seelie Court,Seelie Court,https://tcgplayer-cdn.tcgplayer.com/product/585408_200w.jpg,77,23588,https://cpt.tcgcsv.com/bbJ6,2024-10-04T19:00:42.99,1,0.18,0.47,3.99,0.37,,Normal,Elite,"At the start of your turn, players draw a spell for each Faerie in the realm.",6,A benevolent forum of the Faerie Elite,Spell,Minion,Faerie,WW,Water,5,,"From faeborn folk, this tribute bespoke.",5
585409,Seelie Court (Foil),Seelie Court Foil,https://tcgplayer-cdn.tcgplayer.com/product/585409_200w.jpg,77,23588,https://cpt.tcgcsv.com/cbJ6,2024-10-04T19:00:43.143,1,5.9,6.84,10.0,6.22,,Foil,Elite,"At the start of your turn, players draw a spell for each Faerie in the realm.",6,A benevolent forum of the Faerie Elite,Spell,Minion,Faerie,WW,Water,5,,"From faeborn folk, this tribute bespoke.",5
585410,Shameless Squire,Shameless Squire,https://tcgplayer-cdn.tcgplayer.com/product/585410_200w.jpg,77,23588,https://cpt.tcgcsv.com/dbJ6,2024-10-04T19:00:43.387,1,0.04,0.15,0.79,0.05,,Normal,Ordinary,"Lance<br>
<br>
Genesis -> Tap target nearby enemy. It drops everything it's carrying.",3,An Ordinary Mortal takes any advantage,Spell,Minion,Mortal,W,Water,1,,,1
585411,Shameless Squire (Foil),Shameless Squire Foil,https://tcgplayer-cdn.tcgplayer.com/product/585411_200w.jpg,77,23588,https://cpt.tcgcsv.com/fbJ6,2024-10-04T19:00:43.497,1,0.75,1.0,4.99,1.0,,Foil,Ordinary,"Lance<br>
<br>
Genesis -> Tap target nearby enemy. It drops everything it's carrying.",3,An Ordinary Mortal takes any advantage,Spell,Minion,Mortal,W,Water,1,,,1
585412,Shapeshift,Shapeshift,https://tcgplayer-cdn.tcgplayer.com/product/585412_200w.jpg,77,23588,https://cpt.tcgcsv.com/gbJ6,2024-10-04T19:00:43.61,1,0.15,0.44,2.08,0.35,,Normal,Elite,An allied minion tries to transform. Look at your next five spells: you may choose a minion among them to be the new form. Put the rest on the bottom in a random order.,4,Elite Magic of capricious change,Spell,Magic,,WW,Water,,,,
585413,Shapeshift (Foil),Shapeshift Foil,https://tcgplayer-cdn.tcgplayer.com/product/585413_200w.jpg,77,23588,https://cpt.tcgcsv.com/hbJ6,2024-10-04T19:00:43.95,1,4.71,6.25,19.99,6.18,,Foil,Elite,An allied minion tries to transform. Look at your next five spells: you may choose a minion among them to be the new form. Put the rest on the bottom in a random order.,4,Elite Magic of capricious change,Spell,Magic,,WW,Water,,,,
585414,Shatter Strike,Shatter Strike,https://tcgplayer-cdn.tcgplayer.com/product/585414_200w.jpg,77,23588,https://cpt.tcgcsv.com/jbJ6,2024-10-04T19:00:44.107,1,0.09,0.2,1.0,0.12,,Normal,Exceptional,"An ally targets an enemy adjacent to them, destroying an artifact they're carrying and then striking them.",4,Exceptional Magic to sunder defenses,Spell,Magic,,F,Fire,,,,
585415,Shatter Strike (Foil),Shatter Strike Foil,https://tcgplayer-cdn.tcgplayer.com/product/585415_200w.jpg,77,23588,https://cpt.tcgcsv.com/kbJ6,2024-10-04T19:00:44.233,1,2.6,3.25,22.98,2.8,,Foil,Exceptional,"An ally targets an enemy adjacent to them, destroying an artifact they're carrying and then striking them.",4,Exceptional Magic to sunder defenses,Spell,Magic,,F,Fire,,,,
585416,Shellycoat,Shellycoat,https://tcgplayer-cdn.tcgplayer.com/product/585416_200w.jpg,77,23588,https://cpt.tcgcsv.com/lbJ6,2024-10-04T19:00:44.343,1,0.05,0.15,0.79,0.08,,Normal,Ordinary,"Submerge<br>
<br>
Takes 1 less damage.",2,An Ordinary Faerie of noisome hide,Spell,Minion,Faerie,W,Water,2,,"""Shelly-coat! Shelly-coat! Away to yer home! 
I seek not yer mercy, nor fear I yer name.""",2
585417,Shellycoat (Foil),Shellycoat Foil,https://tcgplayer-cdn.tcgplayer.com/product/585417_200w.jpg,77,23588,https://cpt.tcgcsv.com/mbJ6,2024-10-04T20:05:30.093,1,0.84,1.05,4.99,1.1,,Foil,Ordinary,"Submerge<br>
<br>
Takes 1 less damage.",2,An Ordinary Faeirie of noisome hide,Spell,Minion,Faerie,W,Water,2,,"""Shelly-coat! Shelly-coat! Away to yer home! 
I seek not yer mercy, nor fear I yer name.""",2
585418,Sherwood Huntress,Sherwood Huntress,https://tcgplayer-cdn.tcgplayer.com/product/585418_200w.jpg,77,23588,https://cpt.tcgcsv.com/nbJ6,2024-10-10T13:01:29.25,1,0.04,0.15,1.47,0.06,,Normal,Ordinary,Ranged,2,An Ordinary Mortal who lives off the land,Spell,Minion,Mortal,A,Air,2,,"""[They] passed into eclipse, Her kiss upon their lips—
Even Belphoebe's, whom they gave their lives for!""
—Kipling, The Queen's Men",2
585419,Sherwood Huntress (Foil),Sherwood Huntress Foil,https://tcgplayer-cdn.tcgplayer.com/product/585419_200w.jpg,77,23588,https://cpt.tcgcsv.com/pbJ6,2024-10-10T13:01:44.193,1,1.0,1.4,9.75,1.4,,Foil,Ordinary,Ranged,2,An Ordinary Mortal who lives off the land,Spell,Minion,Mortal,A,Air,2,,"""[They] passed into eclipse, Her kiss upon their lips—
Even Belphoebe's, whom they gave their lives for!""
—Kipling, The Queen's Men",2
585420,Siege Giant,Siege Giant,https://tcgplayer-cdn.tcgplayer.com/product/585420_200w.jpg,77,23588,https://cpt.tcgcsv.com/qbJ6,2024-10-04T19:00:44.877,1,0.08,0.2,1.0,0.14,,Normal,Exceptional,"Once on your turn, Siege Giant may throw a weaker ally here through the air to a nearby location.",4,An Exceptional Giant takes aim,Spell,Minion,Giant,FF,Fire,4,,,4
585421,Siege Giant (Foil),Siege Giant Foil,https://tcgplayer-cdn.tcgplayer.com/product/585421_200w.jpg,77,23588,https://cpt.tcgcsv.com/rbJ6,2024-10-04T19:00:45.007,1,0.96,1.9,17.49,1.21,,Foil,Exceptional,"Once on your turn, Siege Giant may throw a weaker ally here through the air to a nearby location.",4,An Exceptional Giant takes aim,Spell,Minion,Giant,FF,Fire,4,,,4
585422,Sir Agravaine,Sir Agravaine,https://tcgplayer-cdn.tcgplayer.com/product/585422_200w.jpg,77,23588,https://cpt.tcgcsv.com/sbJ6,2024-10-04T19:00:45.213,1,0.09,0.28,15.0,0.21,,Normal,Unique,"Stealth, Movement +1<br>
Whenever another ally attacks an enemy adjacent to Sir Agravaine, he strikes that enemy afterwards without losing Stealth.",3,A Unique Mortal seeks strength in numbers,Spell,Minion,Mortal,FFW,Fire;Water,3,,,2
585423,Sir Agravaine (Foil),Sir Agravaine Foil,https://tcgplayer-cdn.tcgplayer.com/product/585423_200w.jpg,77,23588,https://cpt.tcgcsv.com/tbJ6,2024-10-04T19:00:45.37,1,6.99,8.99,60.0,8.09,,Foil,Unique,"Stealth, Movement +1<br>
Whenever another ally attacks an enemy adjacent to Sir Agravaine, he strikes that enemy afterwards without losing Stealth.",3,A Unique Mortal seeks strength in numbers,Spell,Minion,Mortal,FFW,Fire;Water,3,,,2
585424,Sir Balin,Sir Balin,https://tcgplayer-cdn.tcgplayer.com/product/585424_200w.jpg,77,23588,https://cpt.tcgcsv.com/vbJ6,2024-10-04T19:00:45.56,1,0.07,0.3,15.0,0.16,,Normal,Unique,"Lance<br>
<br>
Whenever Sir Balin strikes an Avatar, destroy that Avatar's site then burrow other minions and artifacts there.",4,A Unique Mortal delivers a dolorous stroke,Spell,Minion,Mortal,AFF,Air;Fire,3,,,4
585425,Sir Balin (Foil),Sir Balin Foil,https://tcgplayer-cdn.tcgplayer.com/product/585425_200w.jpg,77,23588,https://cpt.tcgcsv.com/wbJ6,2024-10-04T19:00:45.693,1,7.59,10.2,49.1,11.68,,Foil,Unique,"Lance<br>
<br>
Whenever Sir Balin strikes an Avatar, destroy that Avatar's site then burrow other minions and artifacts there.",4,A Unique Mortal delivers a dolorous stroke,Spell,Minion,Mortal,AFF,Air;Fire,3,,,4
585426,Sir Bedivere,Sir Bedivere,https://tcgplayer-cdn.tcgplayer.com/product/585426_200w.jpg,77,23588,https://cpt.tcgcsv.com/xbJ6,2024-10-04T19:00:45.823,1,0.07,0.25,12.0,0.12,,Normal,Unique,"If Sir Bedivere is carrying an artifact at the start of your turn, draw a card.",4,A Unique Mortal and bearer of precious things,Spell,Minion,Mortal,EEW,Earth;Water,3,,,4
585427,Sir Bedivere (Foil),Sir Bedivere Foil,https://tcgplayer-cdn.tcgplayer.com/product/585427_200w.jpg,77,23588,https://cpt.tcgcsv.com/zbJ6,2024-10-04T19:00:46.183,1,4.93,6.94,25.0,6.81,,Foil,Unique,"If Sir Bedivere is carrying an artifact at the start of your turn, draw a card.",4,A Unique Mortal and bearer of precious things,Spell,Minion,Mortal,EEW,Earth;Water,3,,,4
585428,Sir Bors the Younger,Sir Bors the Younger,https://tcgplayer-cdn.tcgplayer.com/product/585428_200w.jpg,77,23588,https://cpt.tcgcsv.com/BbJ6,2024-10-04T19:00:46.357,1,0.1,0.3,15.0,0.27,,Normal,Unique,"Ranged 2<br>
<br>
Enemies lose Stealth.",3,A Unique Mortal and accomplished hunter,Spell,Minion,Mortal,AAE,Air;Earth,4,,,2
585429,Sir Bors the Younger (Foil),Sir Bors the Younger Foil,https://tcgplayer-cdn.tcgplayer.com/product/585429_200w.jpg,77,23588,https://cpt.tcgcsv.com/CbJ6,2024-10-04T19:00:46.483,1,18.0,19.95,135.45,12.61,,Foil,Unique,"Ranged 2<br>
<br>
Enemies lose Stealth.",3,A Unique Mortal and accomplished hunter,Spell,Minion,Mortal,AAE,Air;Earth,4,,,2
585430,Sir Gaheris,Sir Gaheris,https://tcgplayer-cdn.tcgplayer.com/product/585430_200w.jpg,77,23588,https://cpt.tcgcsv.com/DbJ6,2024-10-04T19:00:46.643,1,0.09,0.3,12.0,0.1,,Normal,Unique,"Lance<br>
<br>
Untaps at the end of your turn.",4,"A Unique Mortal, ever vigilant",Spell,Minion,Mortal,FWW,Fire;Water,3,,,5
585431,Sir Gaheris (Foil),Sir Gaheris Foil,https://tcgplayer-cdn.tcgplayer.com/product/585431_200w.jpg,77,23588,https://cpt.tcgcsv.com/FbJ6,2024-10-04T19:00:46.803,1,5.89,7.75,25.0,9.47,,Foil,Unique,"Lance<br>
<br>
Untaps at the end of your turn.",4,"A Unique Mortal, ever vigilant",Spell,Minion,Mortal,FWW,Fire;Water,3,,,5
585432,Sir Galahad,Sir Galahad,https://tcgplayer-cdn.tcgplayer.com/product/585432_200w.jpg,77,23588,https://cpt.tcgcsv.com/GbJ6,2024-10-04T19:00:46.977,1,10.69,12.0,19.95,13.53,,Normal,Unique,"Sir Galahad's strikes heal you.<br>
<br>
Nearby allies take no damage from Demons, Spirits, and Undead.",5,A Unique Mortal with an unshakable faith,Spell,Minion,Mortal,AAEE,Air;Earth,3,,,6
585433,Sir Galahad (Foil),Sir Galahad Foil,https://tcgplayer-cdn.tcgplayer.com/product/585433_200w.jpg,77,23588,https://cpt.tcgcsv.com/HbJ6,2024-10-04T19:00:47.117,1,90.0,94.18,123.99,67.16,,Foil,Unique,"Sir Galahad's strikes heal you.<br>
<br>
Nearby allies take no damage from Demons, Spirits, and Undead.",5,A Unique Mortal with an unshakable faith,Spell,Minion,Mortal,AAEE,Air;Earth,3,,,6
585434,Sir Gareth,Sir Gareth,https://tcgplayer-cdn.tcgplayer.com/product/585434_200w.jpg,77,23588,https://cpt.tcgcsv.com/JbJ6,2024-10-04T19:00:47.24,1,1.23,3.0,18.79,1.51,,Normal,Unique,(A)(W) ‚Äî Reveal from hand -> Transform an allied Mortal into Sir Gareth.,4,A Unique Mortal disguised as a commoner,Spell,Minion,Mortal,AAWW,Air;Water,3,,,4
585435,Sir Gareth (Foil),Sir Gareth Foil,https://tcgplayer-cdn.tcgplayer.com/product/585435_200w.jpg,77,23588,https://cpt.tcgcsv.com/KbJ6,2024-10-04T19:00:47.417,1,45.0,45.99,125.0,47.22,,Foil,Unique,(A)(W) ‚Äî Reveal from hand -> Transform an allied Mortal into Sir Gareth.,4,A Unique Mortal disguised as a commoner,Spell,Minion,Mortal,AAWW,Air;Water,3,,,4
585436,Sir Gawain,Sir Gawain,https://tcgplayer-cdn.tcgplayer.com/product/585436_200w.jpg,77,23588,https://cpt.tcgcsv.com/LbJ6,2024-10-04T19:00:47.54,1,0.1,0.25,15.0,0.12,,Normal,Unique,"Sir Gawain takes damage for other adjacent allies. If he dies from damage taken this way, draw a card.",4,A Unique Mortal devoted to his duty,Spell,Minion,Mortal,EEFW,Earth;Fire;Water,3,,,5
585437,Sir Gawain (Foil),Sir Gawain Foil,https://tcgplayer-cdn.tcgplayer.com/product/585437_200w.jpg,77,23588,https://cpt.tcgcsv.com/MbJ6,2024-10-04T19:00:47.7,1,5.0,6.5,25.0,6.31,,Foil,Unique,"Sir Gawain takes damage for other adjacent allies. If he dies from damage taken this way, draw a card.",4,A Unique Mortal devoted to his duty,Spell,Minion,Mortal,EEFW,Earth;Fire;Water,3,,,5
585438,Sir Ironside,Sir Ironside,https://tcgplayer-cdn.tcgplayer.com/product/585438_200w.jpg,77,23588,https://cpt.tcgcsv.com/NbJ6,2024-10-10T13:18:36.53,1,0.08,0.25,11.5,0.13,,Normal,Unique,Has +3 power during enemy turns.,4,A Unique Mortal with the strength of seven men,Spell,Minion,Mortal,EWW,Earth;Water,4,,"""Then Sir Ironside waxed wroth and doubled his strokes, and hurt Beaumains wonderly sore, that the blood ran down to the ground."" —Malory, le Morte D'Arthur",4
585439,Sir Ironside (Foil),Sir Ironside Foil,https://tcgplayer-cdn.tcgplayer.com/product/585439_200w.jpg,77,23588,https://cpt.tcgcsv.com/PbJ6,2024-10-10T13:20:10.647,1,3.89,6.78,33.0,5.87,,Foil,Unique,Has +3 power during enemy turns.,4,A Unique Mortal with the strength of seven men,Spell,Minion,Mortal,EWW,Earth;Water,4,,"""Then Sir Ironside waxed wroth and doubled his strokes, and hurt Beaumains wonderly sore, that the blood ran down to the ground."" —Malory, le Morte D'Arthur",4
585440,Sir Kay,Sir Kay,https://tcgplayer-cdn.tcgplayer.com/product/585440_200w.jpg,77,23588,https://cpt.tcgcsv.com/QbJ6,2024-10-10T13:20:54.9,1,0.1,0.25,15.0,0.21,,Normal,Unique,"Whenever Sir Kay targets a weaker minion, he untaps.",4,A Unique Mortal that punches down,Spell,Minion,Mortal,AEFF,Air;Earth;Fire,4,,"""Anon Sir Kay ran unto the fifth king, and smote him so hard on the helm that the stroke clave the helm and head to the earth."" — Malory, le Morte D'Arthur",4
585441,Sir Kay (Foil),Sir Kay Foil,https://tcgplayer-cdn.tcgplayer.com/product/585441_200w.jpg,77,23588,https://cpt.tcgcsv.com/RbJ6,2024-10-10T13:23:04.773,1,6.15,8.08,105.7,6.45,,Foil,Unique,"Whenever Sir Kay targets a weaker minion, he untaps.",4,A Unique Mortal that punches down,Spell,Minion,Mortal,AEFF,Air;Earth;Fire,4,,"""Anon Sir Kay ran unto the fifth king, and smote him so hard on the helm that the stroke clave the helm and head to the earth."" — Malory, le Morte D'Arthur",4
585442,Sir Lamorak,Sir Lamorak,https://tcgplayer-cdn.tcgplayer.com/product/585442_200w.jpg,77,23588,https://cpt.tcgcsv.com/SbJ6,2024-10-10T13:30:30.953,1,0.1,0.49,13.99,0.56,,Normal,Unique,Deathrite -> Strike each nearby enemy.,4,This Unique Mortal's death will be avenged!,Spell,Minion,Mortal,AAF,Air;Fire,4,,"""And they lashed all at once to Sir Lamorak, but anon at two 
strokes Sir Lamorak had slain two of them, and the other two fled."" 
— Malory, le Morte D'Arthur",3
585443,Sir Lamorak (Foil),Sir Lamorak Foil,https://tcgplayer-cdn.tcgplayer.com/product/585443_200w.jpg,77,23588,https://cpt.tcgcsv.com/TbJ6,2024-10-10T13:30:44.877,1,9.0,15.86,50.22,13.5,,Foil,Unique,Deathrite -> Strike each nearby enemy.,4,This Unique Mortal's death will be avenged!,Spell,Minion,Mortal,AAF,Air;Fire,4,,"""And they lashed all at once to Sir Lamorak, but anon at two 
strokes Sir Lamorak had slain two of them, and the other two fled."" 
— Malory, le Morte D'Arthur",3
585444,Sir Lancelot,Sir Lancelot,https://tcgplayer-cdn.tcgplayer.com/product/585444_200w.jpg,77,23588,https://cpt.tcgcsv.com/VbJ6,2024-10-04T19:00:48.68,1,2.45,4.95,20.0,3.19,,Normal,Unique,"Lance<br>
<br>
The first time Sir Lancelot fights each turn, untap him.",6,A Unique Mortal fights in the queen's name,Spell,Minion,Mortal,EEFF,Earth;Fire,4,,,6
585445,Sir Lancelot (Foil),Sir Lancelot Foil,https://tcgplayer-cdn.tcgplayer.com/product/585445_200w.jpg,77,23588,https://cpt.tcgcsv.com/WbJ6,2024-10-04T19:00:48.807,1,90.0,115.0,275.0,96.68,,Foil,Unique,"Lance<br>
<br>
The first time Sir Lancelot fights each turn, untap him.",6,A Unique Mortal fights in the queen's name,Spell,Minion,Mortal,EEFF,Earth;Fire,4,,,6
585446,Sir Mordred,Sir Mordred,https://tcgplayer-cdn.tcgplayer.com/product/585446_200w.jpg,77,23588,https://cpt.tcgcsv.com/XbJ6,2024-10-04T19:00:48.963,1,4.5,6.99,40.0,4.91,,Normal,Unique,Genesis & Deathrite -> Kill target adjacent enemy minion.,6,A Unique Mortal and pretender to the throne,Spell,Minion,Mortal,FFWW,Fire;Water,4,,,4
585447,Sir Mordred (Foil),Sir Mordred Foil,https://tcgplayer-cdn.tcgplayer.com/product/585447_200w.jpg,77,23588,https://cpt.tcgcsv.com/ZbJ6,2024-10-04T19:00:49.087,1,61.98,61.99,120.0,63.25,,Foil,Unique,Genesis & Deathrite -> Kill target adjacent enemy minion.,6,A Unique Mortal and pretender to the throne,Spell,Minion,Mortal,FFWW,Fire;Water,4,,,4
585448,Sir Morien,Sir Morien,https://tcgplayer-cdn.tcgplayer.com/product/585448_200w.jpg,77,23588,https://cpt.tcgcsv.com/-bJ6,2024-10-04T19:00:49.2,1,0.1,0.35,12.0,0.34,,Normal,Unique,"Genesis -> Summon two Foot Soldier tokens here.<br>
<br>
Enemy projectiles can't enter here.",4,A Unique Mortal strikes arrows in flight,Spell,Minion,Mortal,EFF,Earth;Fire,3,,,3
585449,Sir Morien (Foil),Sir Morien Foil,https://tcgplayer-cdn.tcgplayer.com/product/585449_200w.jpg,77,23588,https://cpt.tcgcsv.com/_bJ6,2024-10-04T19:00:49.313,1,8.68,11.73,38.89,10.8,,Foil,Unique,"Genesis -> Summon two Foot Soldier tokens here.<br>
<br>
Enemy projectiles can't enter here.",4,A Unique Mortal strikes arrows in flight,Spell,Minion,Mortal,EFF,Earth;Fire,3,,,3
585450,Sir Pelleas,Sir Pelleas,https://tcgplayer-cdn.tcgplayer.com/product/585450_200w.jpg,77,23588,https://cpt.tcgcsv.com/0cJ6,2024-10-04T19:00:49.437,1,0.1,0.25,15.0,0.13,,Normal,Unique,"Submerge<br>
<br>
Moves freely between water locations.",3,A Unique Mortal transformed by Faerie love,Spell,Minion,Mortal;Faerie,AWW,Air;Water,4,,,3
585451,Sir Pelleas (Foil),Sir Pelleas Foil,https://tcgplayer-cdn.tcgplayer.com/product/585451_200w.jpg,77,23588,https://cpt.tcgcsv.com/2cJ6,2024-10-04T19:00:49.563,1,9.0,12.75,123.25,8.37,,Foil,Unique,"Submerge<br>
<br>
Moves freely between water locations.",3,A Unique Mortal transformed by Faerie love,Spell,Minion,Mortal;Faerie,AWW,Air;Water,4,,,3
585452,Sir Pellinore,Sir Pellinore,https://tcgplayer-cdn.tcgplayer.com/product/585452_200w.jpg,77,23588,https://cpt.tcgcsv.com/3cJ6,2024-10-04T19:00:49.69,1,3.75,5.47,14.9,4.86,,Normal,Unique,"Charge, Lance<br>
<br>
Whenever Sir Pellinore kills the strongest enemy minion, draw a card.",6,"A Unique Mortal, always on the hunt",Spell,Minion,Mortal,AAFF,Air;Fire,5,,,3
585453,Sir Pellinore (Foil),Sir Pellinore Foil,https://tcgplayer-cdn.tcgplayer.com/product/585453_200w.jpg,77,23588,https://cpt.tcgcsv.com/5cJ6,2024-10-04T19:00:49.943,1,41.69,48.87,123.0,54.25,,Foil,Unique,"Charge, Lance<br>
<br>
Whenever Sir Pellinore kills the strongest enemy minion, draw a card.",6,"A Unique Mortal, always on the hunt",Spell,Minion,Mortal,AAFF,Air;Fire,5,,,3
585454,Sir Perceval,Sir Perceval,https://tcgplayer-cdn.tcgplayer.com/product/585454_200w.jpg,77,23588,https://cpt.tcgcsv.com/6cJ6,2024-10-04T19:00:50.06,1,0.09,0.25,17.0,0.16,,Normal,Unique,"Genesis -> An opponent chooses a site.<br>
<br>
When Sir Perceval enters that site, draw a card, then reactivate his Genesis ability.",4,"A Unique Mortal, destined for adventure",Spell,Minion,Mortal,AEE,Air;Earth,4,,,5
585455,Sir Perceval (Foil),Sir Perceval Foil,https://tcgplayer-cdn.tcgplayer.com/product/585455_200w.jpg,77,23588,https://cpt.tcgcsv.com/7cJ6,2024-10-04T19:00:50.183,1,7.71,9.99,29.76,10.67,,Foil,Unique,"Genesis -> An opponent chooses a site.<br>
<br>
When Sir Perceval enters that site, draw a card, then reactivate his Genesis ability.",4,"A Unique Mortal, destined for adventure",Spell,Minion,Mortal,AEE,Air;Earth,4,,,5
585456,Sir Priamus,Sir Priamus,https://tcgplayer-cdn.tcgplayer.com/product/585456_200w.jpg,77,23588,https://cpt.tcgcsv.com/8cJ6,2024-10-04T19:00:50.327,1,0.1,0.39,15.0,0.45,,Normal,Unique,"Lance, Lethal<br>
<br>
Nearby allies are immune to Lethal.",4,A Unique Mortal of healing and harm,Spell,Minion,Mortal,EEF,Earth;Fire,2,,,4
